tag,profile,cls,p,seed,coverage,false_rate,chain_cov,recloss,irrec,error_links,irrec_links,no_cert_links,fallback,candidates,ed_effort,ed_error,ed_abstention,ed,secs
main,sparse,source_artifacts,0.01,18,0.98125,0.009255363904080775,0.96,0.04,0.04,0.009166666666666667,0.008333333333333333,0.009583333333333333,0.04,1.945,0.059449999999999996,1.375,2.875,4.30945,0.0022964579984545708
main,sparse,source_artifacts,0.01,19,0.96875,0.013157894736842105,0.9325,0.0675,0.0675,0.012916666666666667,0.01625,0.018333333333333333,0.0675,3.2775,0.10027499999999998,1.9375,5.5,7.537775,0.002310042269527912
main,sparse,source_artifacts,0.05,0,0.85875,0.05154164749194662,0.7125,0.2875,0.2875,0.04666666666666667,0.06833333333333333,0.09458333333333334,0.3075,14.235,0.44984999999999964,7.0,28.375,35.82485,0.0027241669595241547
main,sparse,source_artifacts,0.05,1,0.8658333333333333,0.04459770114942529,0.7325,0.2675,0.2675,0.04041666666666666,0.06583333333333333,0.09375,0.28,13.095,0.41095,6.0625,28.125,34.59845,0.002648583147674799
main,sparse,source_artifacts,0.05,2,0.85625,0.0625,0.7075,0.2925,0.2925,0.05708333333333333,0.07041666666666667,0.08666666666666667,0.31,14.455,0.4545499999999996,8.5625,26.0,35.01705,0.002822375390678644
main,sparse,source_artifacts,0.05,3,0.8629166666666667,0.04209065679925995,0.72,0.28,0.28,0.03791666666666667,0.06916666666666667,0.09916666666666667,0.32,14.8,0.4679999999999999,5.6875,29.75,35.9055,0.00270520756021142
main,sparse,source_artifacts,0.05,4,0.8525,0.06060606060606061,0.705,0.295,0.295,0.055,0.07083333333333333,0.0925,0.3225,14.8325,0.4708249999999998,8.25,27.75,36.470825,0.002877166960388422
main,sparse,source_artifacts,0.05,5,0.8608333333333333,0.04351851851851852,0.705,0.295,0.295,0.03916666666666667,0.07333333333333333,0.1,0.3225,14.9075,0.47157499999999997,5.875,30.0,36.346575,0.0027023754082620144
main,sparse,source_artifacts,0.05,6,0.88375,0.03634711494775102,0.76,0.24,0.24,0.03333333333333333,0.056666666666666664,0.08291666666666667,0.2475,11.6275,0.36377499999999985,5.0,24.875,30.238775,0.0029188329353928566
main,sparse,source_artifacts,0.05,7,0.8545833333333334,0.040243331773514274,0.7275,0.2725,0.2725,0.035833333333333335,0.07125,0.10958333333333334,0.2925,13.47,0.42719999999999986,5.375,32.875,38.6772,0.003283916972577572
main,sparse,source_artifacts,0.05,8,0.8570833333333333,0.04591836734693878,0.715,0.285,0.285,0.04125,0.07083333333333333,0.10166666666666667,0.31,14.39,0.4538999999999998,6.1875,30.5,37.1414,0.0029727909713983536
main,sparse,source_artifacts,0.05,9,0.8541666666666666,0.04828226555246054,0.7175,0.2825,0.2825,0.043333333333333335,0.07208333333333333,0.1025,0.2975,13.855,0.43604999999999966,6.5,30.75,37.68605,0.002641832921653986
main,sparse,source_artifacts,0.05,10,0.9020833333333333,0.033482142857142856,0.7875,0.2125,0.2125,0.03125,0.05291666666666667,0.06666666666666667,0.2275,10.6925,0.3344249999999998,4.6875,20.0,25.021925,0.002697874791920185
main,sparse,source_artifacts,0.05,11,0.8783333333333333,0.046153846153846156,0.74,0.26,0.26,0.0425,0.06375,0.07916666666666666,0.2775,12.98,0.40730000000000005,6.375,23.75,30.5323,0.002658708021044731
main,sparse,source_artifacts,0.05,12,0.865,0.04155124653739612,0.7225,0.2775,0.2775,0.0375,0.07,0.0975,0.2875,13.3525,0.42102499999999976,5.625,29.25,35.296025,0.0027546249330043793
main,sparse,source_artifacts,0.05,13,0.8583333333333333,0.05417814508723599,0.72,0.28,0.28,0.049166666666666664,0.06833333333333333,0.0925,0.3025,14.065,0.44314999999999954,7.375,27.75,35.56815,0.0028453338891267776
main,sparse,source_artifacts,0.05,14,0.8866666666666667,0.04100946372239748,0.76,0.24,0.24,0.03791666666666667,0.06,0.07541666666666667,0.2425,11.2975,0.35547499999999993,5.6875,22.625,28.667975000000002,0.002847499679774046
main,sparse,source_artifacts,0.05,15,0.8441666666666666,0.057235923685435085,0.6875,0.3125,0.3125,0.05125,0.08125,0.10458333333333333,0.335,15.5175,0.49017499999999964,7.6875,31.375,39.552675,0.0029174997471272945
main,sparse,source_artifacts,0.05,16,0.83375,0.05790960451977401,0.7025,0.2975,0.2975,0.05125,0.07666666666666666,0.115,0.3175,14.57,0.4632000000000002,7.6875,34.5,42.6507,0.0028919167816638947
main,sparse,source_artifacts,0.05,17,0.88125,0.03994552882433046,0.74,0.26,0.26,0.03666666666666667,0.06,0.08208333333333333,0.28,13.1875,0.411875,5.5,24.625,30.536875,0.0028144996613264084
main,sparse,source_artifacts,0.05,18,0.8670833333333333,0.044097381717960495,0.725,0.275,0.275,0.04,0.06458333333333334,0.09291666666666666,0.2925,13.65,0.42899999999999955,6.0,27.875,34.304,0.0027360422536730766
main,sparse,source_artifacts,0.05,19,0.85,0.04672897196261682,0.695,0.305,0.305,0.041666666666666664,0.07125,0.10833333333333334,0.3325,15.295,0.4854499999999993,6.25,32.5,39.23545,0.0028146663680672646
main,sparse,source_artifacts,0.1,0,0.7516666666666667,0.08519269776876268,0.5425,0.4575,0.4575,0.07,0.1325,0.17833333333333334,0.515,22.635,0.74135,10.5,53.5,64.74135,0.003088833764195442
main,sparse,source_artifacts,0.1,1,0.73125,0.09722222222222222,0.495,0.505,0.505,0.07875,0.13291666666666666,0.19,0.58,25.5575,0.8355749999999992,11.8125,57.0,69.648075,0.003118125256150961
main,sparse,source_artifacts,0.1,2,0.7558333333333334,0.08383838383838384,0.55,0.45,0.45,0.06916666666666667,0.12416666666666666,0.175,0.5275,23.39,0.7613999999999992,10.375,52.5,63.636399999999995,0.0030473750084638596
main,sparse,source_artifacts,0.1,3,0.75125,0.09487951807228916,0.515,0.485,0.485,0.07875,0.13416666666666666,0.17,0.55,24.3125,0.7931249999999995,11.8125,51.0,63.605625,0.0031969579868018627
main,sparse,source_artifacts,0.1,4,0.7495833333333334,0.07885304659498207,0.515,0.485,0.485,0.06416666666666666,0.1325,0.18625,0.52,23.0375,0.7503749999999999,9.625,55.875,66.250375,0.0030859578400850296
main,sparse,source_artifacts,0.1,5,0.7554166666666666,0.09168336673346693,0.5125,0.4875,0.4875,0.07625,0.12916666666666668,0.16833333333333333,0.5625,24.8675,0.8111749999999995,11.4375,50.5,62.748675000000006,0.003413416910916567
main,sparse,source_artifacts,0.1,6,0.7591666666666667,0.07700101317122594,0.575,0.425,0.425,0.06333333333333334,0.1225,0.1775,0.49,21.7625,0.7076250000000001,9.5,53.25,63.457625,0.0028874999843537807
main,sparse,source_artifacts,0.1,7,0.77375,0.09059745347698335,0.5625,0.4375,0.4375,0.07708333333333334,0.12458333333333334,0.14916666666666667,0.505,22.55,0.7304999999999996,11.5625,44.75,57.043,0.0031762919388711452
main,sparse,source_artifacts,0.1,8,0.7595833333333334,0.07273652085452696,0.52,0.48,0.48,0.059583333333333335,0.12916666666666668,0.18083333333333335,0.5325,23.6375,0.7688749999999991,8.9375,54.25,63.956375,0.0029925829730927944
main,sparse,source_artifacts,0.1,9,0.74625,0.08388746803069054,0.5325,0.4675,0.4675,0.06833333333333333,0.13458333333333333,0.18541666666666667,0.5375,23.6975,0.7744749999999996,10.25,55.625,66.649475,0.003324666991829872
main,sparse,source_artifacts,0.1,10,0.7608333333333334,0.10181997048696508,0.545,0.455,0.455,0.08625,0.12708333333333333,0.15291666666666667,0.5325,23.62,0.7687000000000002,12.9375,45.875,59.581199999999995,0.0029871249571442604
main,sparse,source_artifacts,0.1,11,0.7479166666666667,0.073309241094476,0.5125,0.4875,0.4875,0.059166666666666666,0.1375,0.19291666666666665,0.5675,24.985,0.8173499999999998,8.875,57.875,67.56734999999999,0.0030687078833580017
main,sparse,source_artifacts,0.1,12,0.7441666666666666,0.06638787245164662,0.5175,0.4825,0.4825,0.05291666666666667,0.13375,0.20291666666666666,0.5375,23.5525,0.7730250000000002,7.9375,60.875,69.585525,0.003004958853125572
main,sparse,source_artifacts,0.1,13,0.7516666666666667,0.07392197125256673,0.4975,0.5025,0.5025,0.06,0.13791666666666666,0.18833333333333332,0.5675,25.0025,0.8175249999999998,9.0,56.5,66.31752499999999,0.003028084058314562
main,sparse,source_artifacts,0.1,14,0.745,0.08401639344262295,0.5175,0.4825,0.4825,0.06833333333333333,0.13416666666666666,0.18666666666666668,0.545,24.025,0.7852499999999998,10.25,56.0,67.03524999999999,0.0030465000309050083
main,sparse,source_artifacts,0.1,15,0.7633333333333333,0.07099391480730223,0.535,0.465,0.465,0.058333333333333334,0.12916666666666668,0.17833333333333334,0.5375,23.62,0.7737000000000002,8.75,53.5,63.0237,0.0033042910508811474
main,sparse,source_artifacts,0.1,16,0.7533333333333333,0.07660878447395301,0.525,0.475,0.475,0.0625,0.13666666666666666,0.18416666666666667,0.555,24.2925,0.7979249999999997,9.375,55.25,65.42292499999999,0.002997082658112049
main,sparse,source_artifacts,0.1,17,0.7429166666666667,0.09812847749114821,0.5125,0.4875,0.4875,0.08083333333333333,0.13708333333333333,0.17625,0.5675,24.9225,0.8167249999999997,12.125,52.875,65.81672499999999,0.0030951248481869698
main,sparse,source_artifacts,0.1,18,0.7591666666666667,0.09980237154150198,0.53,0.47,0.47,0.08416666666666667,0.13708333333333333,0.15666666666666668,0.56,24.38,0.8037999999999998,12.625,47.0,60.4288,0.002938459161669016
main,sparse,source_artifacts,0.1,19,0.7383333333333333,0.0727367870225013,0.5075,0.4925,0.4925,0.057916666666666665,0.14583333333333334,0.20375,0.58,25.405,0.8340499999999991,8.6875,61.125,70.64654999999999,0.0037297504022717476
main,sparse,source_artifacts,0.2,0,0.6020833333333333,0.14547604967474867,0.2975,0.7025,0.7025,0.1025,0.2375,0.29541666666666666,0.8975,35.6525,1.254024999999999,15.375,88.625,105.254025,0.0033967499621212482
main,sparse,source_artifacts,0.2,1,0.5879166666666666,0.13805742211362249,0.275,0.725,0.725,0.09416666666666666,0.24083333333333334,0.3179166666666667,0.9475,37.675,1.3242500000000004,14.125,95.375,110.82424999999999,0.0035283747129142284
main,sparse,source_artifacts,0.2,2,0.5991666666666666,0.1384062312762133,0.305,0.695,0.695,0.09625,0.24416666666666667,0.3045833333333333,0.91,35.8975,1.2689750000000017,14.4375,91.375,107.08147500000001,0.0034765410237014294
main,sparse,source_artifacts,0.2,3,0.5741666666666667,0.11553273427471117,0.265,0.735,0.735,0.075,0.24875,0.35083333333333333,0.92,36.2575,1.2825750000000005,11.25,105.25,117.782575,0.003491541836410761
main,sparse,source_artifacts,0.2,4,0.5716666666666667,0.15982853643600733,0.24,0.76,0.76,0.10875,0.25,0.31958333333333333,1.0275,40.615,1.4336499999999974,16.3125,95.875,113.62115,0.003978499677032232
main,sparse,source_artifacts,0.2,5,0.5920833333333333,0.1146417445482866,0.2925,0.7075,0.7075,0.07666666666666666,0.24958333333333332,0.33125,0.8925,35.055,1.24305,11.5,99.375,112.11805,0.003389500081539154
main,sparse,source_artifacts,0.2,6,0.5766666666666667,0.15558267236119586,0.2775,0.7225,0.7225,0.10625,0.23416666666666666,0.31708333333333333,0.8725,34.6675,1.2191750000000008,15.9375,95.125,112.28167499999999,0.003468375187367201
main,sparse,source_artifacts,0.2,7,0.60125,0.14311163895486936,0.27,0.73,0.73,0.10041666666666667,0.24375,0.29833333333333334,0.9275,36.625,1.2937500000000008,15.0625,89.5,105.85625,0.0035686250776052475
main,sparse,source_artifacts,0.2,8,0.5620833333333334,0.1510383889238515,0.22,0.78,0.78,0.1,0.2679166666666667,0.33791666666666664,1.04,40.1525,1.4415249999999975,15.0,101.375,117.816525,0.0035883327946066856
main,sparse,source_artifacts,0.2,9,0.56625,0.19299287410926366,0.265,0.735,0.735,0.13541666666666666,0.24958333333333332,0.29833333333333334,0.955,37.4975,1.3299749999999988,20.3125,89.5,111.14247499999999,0.003840874880552292
main,sparse,source_artifacts,0.2,10,0.5625,0.15625,0.2675,0.7325,0.7325,0.10416666666666667,0.2475,0.3333333333333333,0.97,38.01,1.3501000000000007,15.625,100.0,116.9751,0.003555332776159048
main,sparse,source_artifacts,0.2,11,0.5720833333333334,0.13918495297805641,0.27,0.73,0.73,0.0925,0.24833333333333332,0.33541666666666664,0.915,35.9675,1.2746749999999991,13.875,100.625,115.774675,0.0035752500407397747
main,sparse,source_artifacts,0.2,12,0.5945833333333334,0.12184615384615384,0.275,0.725,0.725,0.0825,0.24916666666666668,0.3229166666666667,0.925,36.74,1.2923999999999993,12.375,96.875,110.5424,0.0035614999942481518
main,sparse,source_artifacts,0.2,13,0.5875,0.14906457453228728,0.2825,0.7175,0.7175,0.10291666666666667,0.24083333333333334,0.3095833333333333,0.9,35.9275,1.2592749999999981,15.4375,92.875,109.571775,0.003782958257943392
main,sparse,source_artifacts,0.2,14,0.5845833333333333,0.14399023794996949,0.2725,0.7275,0.7275,0.09833333333333333,0.24416666666666667,0.31708333333333333,0.945,37.3125,1.3181249999999987,14.75,95.125,111.193125,0.00364508293569088
main,sparse,source_artifacts,0.2,15,0.6033333333333334,0.14622641509433962,0.3025,0.6975,0.6975,0.10333333333333333,0.23541666666666666,0.29333333333333333,0.925,37.0925,1.295924999999999,15.5,88.0,104.79592500000001,0.004001916851848364
main,sparse,source_artifacts,0.2,16,0.5533333333333333,0.20192307692307693,0.245,0.755,0.755,0.14,0.26916666666666667,0.30666666666666664,0.99,38.48,1.3748000000000011,21.0,92.0,114.3748,0.004442458972334862
main,sparse,source_artifacts,0.2,17,0.5725,0.15446153846153846,0.2875,0.7125,0.7125,0.10458333333333333,0.24791666666666667,0.3229166666666667,0.88,34.7975,1.2279750000000018,15.6875,96.875,113.790475,0.003652415703982115
main,sparse,source_artifacts,0.2,18,0.5770833333333333,0.1595873786407767,0.2825,0.7175,0.7175,0.10958333333333334,0.24666666666666667,0.31333333333333335,0.9225,36.3975,1.2864750000000016,16.4375,94.0,111.723975,0.0034399996511638165
main,sparse,source_artifacts,0.2,19,0.5729166666666666,0.15018541409147096,0.25,0.75,0.75,0.10125,0.25083333333333335,0.3258333333333333,0.98,38.29,1.3628999999999991,15.1875,97.75,114.30040000000001,0.0035458747297525406
main,sparse,source_artifacts,0.4,0,0.3358333333333333,0.21135029354207435,0.035,0.965,0.965,0.09,0.4870833333333333,0.5741666666666667,1.4425,41.5625,1.858124999999999,13.5,172.25,187.608125,0.00346995797008276
main,sparse,source_artifacts,0.4,1,0.33875,0.24512534818941503,0.06,0.94,0.94,0.11,0.475,0.55125,1.4275,42.0975,1.8484749999999963,16.5,165.375,183.723475,0.003530666697770357
main,sparse,source_artifacts,0.4,2,0.3433333333333333,0.2099712368168744,0.05,0.95,0.95,0.09125,0.4675,0.5654166666666667,1.4,41.9975,1.8199749999999955,13.6875,169.625,185.13247499999997,0.00389008317142725
main,sparse,source_artifacts,0.4,3,0.3229166666666667,0.24463937621832357,0.055,0.945,0.945,0.10458333333333333,0.49333333333333335,0.5725,1.3675,38.9875,1.7573749999999935,15.6875,171.75,189.194875,0.003609290812164545
main,sparse,source_artifacts,0.4,4,0.34875,0.25067144136078784,0.0575,0.9425,0.9425,0.11666666666666667,0.45916666666666667,0.5345833333333333,1.4575,43.695,1.894449999999998,17.5,160.375,179.76945,0.003583417274057865
main,sparse,source_artifacts,0.4,5,0.3375,0.21206225680933852,0.045,0.955,0.955,0.09083333333333334,0.46708333333333335,0.5716666666666667,1.4,42.05,1.8204999999999973,13.625,171.5,186.94549999999998,0.004122749902307987
main,sparse,source_artifacts,0.4,6,0.33208333333333334,0.2423954372623574,0.05,0.95,0.95,0.10625,0.46208333333333335,0.5616666666666666,1.3675,40.7075,1.7745750000000027,15.9375,168.5,186.212075,0.0034391251392662525
main,sparse,source_artifacts,0.4,7,0.3095833333333333,0.26362735381565905,0.04,0.96,0.96,0.11083333333333334,0.4816666666666667,0.5795833333333333,1.4625,42.63,1.888799999999997,16.625,173.875,192.3888,0.004088957794010639
main,sparse,source_artifacts,0.4,8,0.30375,0.2453416149068323,0.0325,0.9675,0.9675,0.09875,0.4995833333333333,0.5975,1.4475,40.9575,1.8570749999999938,14.8125,179.25,195.919575,0.0038384580984711647
main,sparse,source_artifacts,0.4,9,0.32625,0.23684210526315788,0.0325,0.9675,0.9675,0.10125,0.5066666666666667,0.5725,1.425,40.985,1.834849999999995,15.1875,171.75,188.77235000000002,0.0038382080383598804
main,sparse,source_artifacts,0.4,10,0.3329166666666667,0.2361376673040153,0.055,0.945,0.945,0.10291666666666667,0.485,0.5641666666666667,1.3975,40.4825,1.8023249999999995,15.4375,169.25,186.489825,0.003488666843622923
main,sparse,source_artifacts,0.4,11,0.335,0.22914669223394055,0.04,0.96,0.96,0.09958333333333333,0.475,0.5654166666666667,1.485,44.4675,1.9296749999999958,14.9375,169.625,186.49217499999997,0.004102000035345554
main,sparse,source_artifacts,0.4,12,0.32625,0.23684210526315788,0.0475,0.9525,0.9525,0.10125,0.47791666666666666,0.5725,1.3775,40.805,1.7855499999999926,15.1875,171.75,188.72305,0.0036734999157488346
main,sparse,source_artifacts,0.4,13,0.32458333333333333,0.22333000997008973,0.04,0.96,0.96,0.09333333333333334,0.48583333333333334,0.5820833333333333,1.43,41.995,1.8499499999999984,14.0,174.625,190.47494999999998,0.0038438751362264156
main,sparse,source_artifacts,0.4,14,0.32208333333333333,0.2531400966183575,0.03,0.97,0.97,0.10916666666666666,0.4841666666666667,0.56875,1.4675,43.315,1.9006499999999977,16.375,170.625,188.90064999999998,0.0035902499221265316
main,sparse,source_artifacts,0.4,15,0.32083333333333336,0.21187308085977483,0.06,0.94,0.94,0.08625,0.4866666666666667,0.5929166666666666,1.3675,39.76,1.7650999999999946,12.9375,177.875,192.5776,0.0036394577473402023
main,sparse,source_artifacts,0.4,16,0.33541666666666664,0.22147001934235977,0.04,0.96,0.96,0.09541666666666666,0.47583333333333333,0.5691666666666667,1.39,41.8275,1.8082749999999967,14.3125,170.75,186.87077499999998,0.0036809169687330723
main,sparse,source_artifacts,0.4,17,0.33541666666666664,0.20218037661050545,0.0475,0.9525,0.9525,0.085,0.48125,0.5795833333333333,1.4025,41.9025,1.8215249999999963,12.75,173.875,188.446525,0.0037787496112287045
main,sparse,source_artifacts,0.4,18,0.3466666666666667,0.223155929038282,0.06,0.94,0.94,0.09958333333333333,0.455,0.55375,1.4025,42.9025,1.8315249999999985,14.9375,166.125,182.894025,0.0035538338124752045
main,sparse,source_artifacts,0.4,19,0.31666666666666665,0.20997920997921,0.0425,0.9575,0.9575,0.08416666666666667,0.49583333333333335,0.5991666666666666,1.3675,38.8775,1.7562749999999934,12.625,179.75,194.131275,0.003653333056718111
main,sparse,timestamps,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020901253446936607
main,sparse,timestamps,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022353329695761204
main,sparse,timestamps,0.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020993752405047417
main,sparse,timestamps,0.0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002244125120341778
main,sparse,timestamps,0.0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022763749584555626
main,sparse,timestamps,0.0,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021254587918519974
main,sparse,timestamps,0.0,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024216249585151672
main,sparse,timestamps,0.0,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002147084102034569
main,sparse,timestamps,0.0,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002135207876563072
main,sparse,timestamps,0.0,9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022085001692175865
main,sparse,timestamps,0.0,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002239624969661236
main,sparse,timestamps,0.0,11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023857499472796917
main,sparse,timestamps,0.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002100792247802019
main,sparse,timestamps,0.0,13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002105334307998419
main,sparse,timestamps,0.0,14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002103707753121853
main,sparse,timestamps,0.0,15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002135917078703642
main,sparse,timestamps,0.0,16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002270917408168316
main,sparse,timestamps,0.0,17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021587498486042023
main,sparse,timestamps,0.0,18,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002142291981726885
main,sparse,timestamps,0.0,19,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021167080849409103
main,sparse,timestamps,0.01,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021759578958153725
main,sparse,timestamps,0.01,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023061251267790794
main,sparse,timestamps,0.01,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022523747757077217
main,sparse,timestamps,0.01,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002145709004253149
main,sparse,timestamps,0.01,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002159500028938055
main,sparse,timestamps,0.01,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021305829286575317
main,sparse,timestamps,0.01,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023848749697208405
main,sparse,timestamps,0.01,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023392499424517155
main,sparse,timestamps,0.01,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002251249738037586
main,sparse,timestamps,0.01,9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00217775022611022
main,sparse,timestamps,0.01,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002157582901418209
main,sparse,timestamps,0.01,11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023241667076945305
main,sparse,timestamps,0.01,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002281374763697386
main,sparse,timestamps,0.01,13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023739589378237724
main,sparse,timestamps,0.01,14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002136459108442068
main,sparse,timestamps,0.01,15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002125707920640707
main,sparse,timestamps,0.01,16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021407497115433216
main,sparse,timestamps,0.01,17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022905413061380386
main,sparse,timestamps,0.01,18,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022992081940174103
main,sparse,timestamps,0.01,19,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021035829558968544
main,sparse,timestamps,0.05,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021197497844696045
main,sparse,timestamps,0.05,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023036659695208073
main,sparse,timestamps,0.05,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021069999784231186
main,sparse,timestamps,0.05,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022380840964615345
main,sparse,timestamps,0.05,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002307875081896782
main,sparse,timestamps,0.05,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022083749063313007
main,sparse,timestamps,0.05,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021335002966225147
main,sparse,timestamps,0.05,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021732081659138203
main,sparse,timestamps,0.05,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002414208836853504
main,sparse,timestamps,0.05,9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025035832077264786
main,sparse,timestamps,0.05,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002227125223726034
main,sparse,timestamps,0.05,11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021501248702406883
main,sparse,timestamps,0.05,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00239745806902647
main,sparse,timestamps,0.05,13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024127080105245113
main,sparse,timestamps,0.05,14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023686247877776623
main,sparse,timestamps,0.05,15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023904582485556602
